t_ms,phase,sheet_idx,jvm_heap_used_mb,jvm_heap_max_mb,native_heap_used_mb,native_heap_size_mb,rss_mb,cpu_percent
86155,CPU1T,138,108.18,512.00,223.47,232.49,500.14,112.52
86264,CPU1T,138,108.49,512.00,223.49,232.49,500.35,119.24
86371,CPU1T,138,109.11,512.00,250.70,259.75,516.69,288.54
86481,CPU1T,139,109.46,512.00,258.17,267.17,528.68,274.00
86588,CPU1T,139,120.09,512.00,248.71,257.70,536.29,139.10
86700,CPU1T,139,120.13,512.00,248.72,257.70,536.29,117.01
86809,CPU1T,139,120.44,512.00,248.73,257.70,536.24,118.27
86918,CPU1T,139,120.52,512.00,248.72,257.70,536.76,183.78
87039,CPU1T,140,121.39,512.00,263.88,272.79,538.78,348.42
87147,CPU1T,140,102.33,512.00,238.57,247.63,507.34,240.68
87256,CPU1T,140,102.40,512.00,238.59,247.63,507.55,110.34
87363,CPU1T,140,102.70,512.00,238.61,247.63,507.55,120.68
87472,CPU1T,140,102.77,512.00,238.62,247.63,507.50,128.28
87582,CPU1T,140,103.33,512.00,254.15,263.21,522.42,310.40
87691,CPU1T,141,114.24,512.00,263.83,272.83,546.10,284.69
87800,CPU1T,141,114.55,512.00,263.84,272.83,545.82,136.86
87913,CPU1T,141,114.62,512.00,263.86,272.83,545.82,106.40
88021,CPU1T,141,114.70,512.00,263.87,272.83,545.57,101.81
88130,CPU1T,141,115.32,512.00,302.93,311.88,579.73,320.62
88243,CPU1T,142,91.72,512.00,228.49,237.51,492.29,283.91
88352,CPU1T,142,102.61,512.00,238.61,247.63,510.72,164.76
88458,CPU1T,142,102.68,512.00,238.62,247.63,510.72,104.62
88566,CPU1T,142,102.72,512.00,238.64,247.63,510.93,101.45
88675,CPU1T,142,102.80,512.00,238.65,247.63,510.68,165.85
88781,CPU1T,142,103.45,512.00,250.29,259.31,526.77,309.04
88891,CPU1T,143,114.63,512.00,263.85,272.83,544.85,281.60
89000,CPU1T,143,114.70,512.00,263.87,272.83,545.06,110.11
89109,CPU1T,143,114.74,512.00,263.88,272.83,545.06,110.61
89219,CPU1T,143,114.82,512.00,263.90,272.83,544.80,109.01
89328,CPU1T,143,101.23,512.00,302.96,311.88,573.55,302.54
89434,CPU1T,144,101.87,512.00,241.40,250.34,510.95,312.35
89540,CPU1T,144,112.49,512.00,242.56,251.53,522.88,122.71
89647,CPU1T,144,112.56,512.00,242.58,251.53,522.88,111.36
89760,CPU1T,144,112.60,512.00,242.59,251.53,522.63,106.51
89867,CPU1T,144,113.46,512.00,254.76,263.30,527.30,206.26
89972,CPU1T,145,113.81,512.00,246.53,255.43,524.77,330.85
90080,CPU1T,145,124.48,512.00,267.82,276.73,559.26,224.17
90190,CPU1T,145,124.55,512.00,267.84,276.73,559.26,108.34
90300,CPU1T,145,124.59,512.00,267.85,276.73,559.47,100.39
90409,CPU1T,145,124.90,512.00,267.87,276.73,559.21,146.05
90519,CPU1T,145,110.89,512.00,284.48,293.39,560.21,336.37
90627,CPU1T,146,117.14,512.00,250.95,259.92,534.01,296.82
90735,CPU1T,146,121.94,512.00,250.97,259.92,541.74,111.17
90845,CPU1T,146,122.02,512.00,250.99,259.92,541.74,118.16
90955,CPU1T,146,122.32,512.00,251.00,259.92,541.70,118.95
91062,CPU1T,146,122.94,512.00,278.22,287.18,567.65,269.96
91169,CPU1T,147,123.31,512.00,275.07,283.95,563.96,309.17
91279,CPU1T,147,102.16,512.00,231.40,240.34,500.01,218.10
91389,CPU1T,147,102.23,512.00,225.77,234.71,496.33,118.25
91498,CPU1T,147,102.57,512.00,225.78,234.71,496.52,118.48
91606,CPU1T,147,103.22,512.00,225.76,234.71,496.94,204.13
91714,CPU1T,147,103.35,512.00,241.34,250.30,509.05,334.82
91821,CPU1T,148,114.16,512.00,250.99,259.92,532.24,194.78
91928,CPU1T,148,114.47,512.00,251.01,259.92,532.45,122.07
92035,CPU1T,148,114.55,512.00,251.03,259.92,532.45,112.03
92144,CPU1T,148,114.63,512.00,251.04,259.92,532.40,119.67
92250,CPU1T,148,115.25,512.00,290.10,298.96,572.20,337.39
92359,CPU1T,149,126.12,512.00,276.25,285.13,569.70,257.41
92467,CPU1T,149,111.81,512.00,225.78,234.71,506.06,157.23
92574,CPU1T,149,111.88,512.00,225.79,234.71,506.06,112.50
92682,CPU1T,149,111.96,512.00,225.81,234.71,505.80,120.62
92789,CPU1T,149,112.61,512.00,264.87,273.76,539.84,232.57
92895,CPU1T,150,112.92,512.00,249.87,258.74,529.07,313.17
93002,CPU1T,150,123.79,512.00,251.03,259.92,542.25,139.19
93111,CPU1T,150,123.87,512.00,251.05,259.92,542.25,110.64
93222,CPU1T,150,123.98,512.00,251.06,259.92,542.46,108.31
93334,CPU1T,150,124.56,512.00,263.24,271.70,554.10,249.24
93438,CPU1T,151,124.84,512.00,268.17,276.68,544.52,298.09
93544,CPU1T,151,102.20,512.00,231.42,240.34,500.09,253.77
93654,CPU1T,151,102.27,512.00,225.79,234.71,496.20,119.01
93763,CPU1T,151,102.34,512.00,225.80,234.71,496.20,100.88
93870,CPU1T,151,102.45,512.00,225.83,234.71,495.95,149.01
93979,CPU1T,151,103.27,512.00,264.88,273.76,532.39,330.94
94086,CPU1T,152,104.79,512.00,252.20,261.11,523.04,297.38
94193,CPU1T,152,114.24,512.00,251.05,259.92,532.32,112.48
94301,CPU1T,152,114.28,512.00,251.06,259.92,532.32,102.20
94410,CPU1T,152,114.36,512.00,251.08,259.92,532.53,110.24
94516,CPU1T,152,115.19,512.00,262.74,271.61,546.94,272.03
94623,CPU1T,153,115.57,512.00,268.11,276.68,547.34,336.89
94732,CPU1T,153,108.03,512.00,225.80,234.71,502.40,202.29
94839,CPU1T,153,108.10,512.00,225.81,234.71,502.40,111.98
94947,CPU1T,153,108.18,512.00,225.83,234.71,502.01,101.39
95056,CPU1T,153,108.52,512.00,225.85,234.71,502.21,156.64
95162,CPU1T,153,109.11,512.00,241.38,250.30,515.67,330.20
95269,CPU1T,154,120.02,512.00,251.04,259.92,538.55,281.25
95377,CPU1T,154,120.09,512.00,251.06,259.92,538.55,101.85
95485,CPU1T,154,120.13,512.00,251.07,259.92,538.55,111.03
95593,CPU1T,154,120.44,512.00,251.09,259.92,538.50,119.60
95700,CPU1T,154,121.10,512.00,290.15,298.96,572.45,327.13
95811,CPU1T,155,91.63,512.00,285.78,294.60,545.66,299.09
95919,CPU1T,155,102.32,512.00,238.71,247.63,507.90,147.55
96029,CPU1T,155,102.40,512.00,238.73,247.63,507.90,109.50
96137,CPU1T,155,102.71,512.00,238.74,247.63,508.03,120.28
96246,CPU1T,155,103.29,512.00,250.79,259.40,510.07,192.53
96351,CPU1T,155,103.37,512.00,258.28,267.11,526.11,372.82
96458,CPU1T,156,114.30,512.00,263.96,272.83,545.57,223.87
96565,CPU1T,156,114.34,512.00,263.98,272.83,545.57,102.12
96674,CPU1T,156,114.65,512.00,264.00,272.83,545.78,119.63
96783,CPU1T,156,114.73,512.00,264.01,272.83,545.53,110.11
96891,CPU1T,156,115.33,512.00,303.08,311.88,581.74,306.15
97000,CPU1T,157,91.63,512.00,288.07,296.86,550.06,301.53
97108,CPU1T,157,102.56,512.00,238.73,247.63,509.71,185.80
97220,CPU1T,157,102.63,512.00,238.75,247.63,509.71,107.55
97329,CPU1T,157,102.67,512.00,238.77,247.63,509.71,109.26
97438,CPU1T,157,103.26,512.00,250.75,259.41,511.34,184.35
97545,CPU1T,157,103.34,512.00,258.21,267.12,522.56,345.34
97653,CPU1T,158,114.47,512.00,263.99,272.84,545.77,240.83
97760,CPU1T,158,114.54,512.00,264.00,272.84,545.98,102.49
97870,CPU1T,158,114.61,512.00,264.02,272.84,545.98,109.68
97980,CPU1T,158,114.65,512.00,264.01,272.84,545.52,108.47
98088,CPU1T,158,101.20,512.00,303.07,311.88,569.13,353.16
98194,CPU1T,159,107.80,512.00,251.04,259.93,524.75,320.13
98301,CPU1T,159,112.56,512.00,251.06,259.93,533.25,111.99
98412,CPU1T,159,112.60,512.00,251.08,259.93,533.25,108.82
98521,CPU1T,159,112.68,512.00,251.09,259.93,533.00,100.19
98629,CPU1T,159,113.33,512.00,263.41,271.70,543.05,305.46
98747,CPU1T,160,113.88,512.00,255.07,263.83,533.32,279.77
98854,CPU1T,160,124.54,512.00,276.34,285.13,567.84,216.37
98960,CPU1T,160,124.61,512.00,276.35,285.13,567.84,103.92
99067,CPU1T,160,124.65,512.00,276.37,285.13,567.84,111.37
99176,CPU1T,160,124.73,512.00,276.37,285.13,567.41,129.25
99286,CPU1T,160,111.19,512.00,264.99,273.76,544.61,345.54
99394,CPU1T,161,122.13,512.00,251.06,259.92,540.95,295.07
99503,CPU1T,161,122.20,512.00,251.08,259.92,540.95,110.63
99611,CPU1T,161,122.28,512.00,251.10,259.92,540.95,101.05
99720,CPU1T,161,122.59,512.00,251.11,259.92,540.91,137.46
99832,CPU1T,161,123.17,512.00,278.34,287.18,567.79,304.58
99934,CPU1T,162,123.55,512.00,268.32,276.64,553.96,264.76
100040,CPU1T,162,102.19,512.00,225.86,234.71,496.40,207.57
100147,CPU1T,162,102.26,512.00,225.87,234.71,496.61,102.72
100255,CPU1T,162,102.58,512.00,225.89,234.71,496.63,130.28
100363,CPU1T,162,102.68,512.00,225.92,234.71,496.56,147.71
100469,CPU1T,162,103.28,512.00,264.96,273.76,536.04,302.93
100576,CPU1T,163,109.61,512.00,251.10,259.92,526.84,297.74
100685,CPU1T,163,114.37,512.00,251.12,259.92,532.00,110.44
100791,CPU1T,163,114.69,512.00,251.14,259.92,532.21,122.56
100899,CPU1T,163,114.76,512.00,251.16,259.92,531.95,111.34
101013,CPU1T,163,115.36,512.00,290.22,298.96,562.79,288.70
101120,CPU1T,164,115.92,512.00,268.26,276.68,544.79,297.48
101225,CPU1T,164,108.04,512.00,225.88,234.71,502.00,201.13
101332,CPU1T,164,108.37,512.00,225.89,234.71,502.21,130.63
101440,CPU1T,164,108.44,512.00,225.91,234.71,502.21,102.05
101546,CPU1T,164,108.51,512.00,225.92,234.71,502.18,150.12
101653,CPU1T,164,109.11,512.00,241.46,250.30,515.09,280.44
101760,CPU1T,165,115.35,512.00,251.13,259.92,533.86,309.54
101868,CPU1T,165,120.38,512.00,251.15,259.92,538.77,129.78
101975,CPU1T,165,120.45,512.00,251.17,259.92,538.97,102.23
102086,CPU1T,165,120.52,512.00,251.18,259.92,538.97,108.84
102194,CPU1T,165,121.11,512.00,290.24,298.96,570.15,321.82
102302,CPU1T,166,91.84,512.00,268.22,276.61,527.74,344.22
102407,CPU1T,166,102.56,512.00,242.69,251.53,511.76,161.22
102515,CPU1T,166,102.60,512.00,242.71,251.53,511.76,111.44
102624,CPU1T,166,102.68,512.00,242.71,251.53,511.51,110.32
102732,CPU1T,166,102.75,512.00,242.72,251.53,511.38,147.98
102842,CPU1T,166,103.58,512.00,266.05,274.92,533.74,373.62
102950,CPU1T,167,114.54,512.00,267.92,276.73,549.47,202.94
103059,CPU1T,167,114.61,512.00,267.94,276.73,549.47,101.07
103167,CPU1T,167,114.68,512.00,267.95,276.73,549.47,110.95
103275,CPU1T,167,114.76,512.00,267.97,276.73,549.21,120.71
103386,CPU1T,167,91.57,512.00,307.03,315.78,560.97,351.24
103493,CPU1T,168,91.98,512.00,252.22,261.00,508.67,306.60
103600,CPU1T,168,102.62,512.00,242.75,251.53,513.58,141.07
103708,CPU1T,168,102.69,512.00,242.77,251.53,513.58,101.86
103816,CPU1T,168,102.76,512.00,242.78,251.53,513.46,110.86
103924,CPU1T,168,103.10,512.00,242.92,251.53,513.72,184.80
104034,CPU1T,168,103.69,512.00,266.13,274.92,533.14,345.74
104140,CPU1T,169,114.59,512.00,268.01,276.73,550.09,189.82
104248,CPU1T,169,114.67,512.00,268.02,276.73,550.09,110.68
104356,CPU1T,169,114.75,512.00,268.04,276.73,550.09,111.11
104463,CPU1T,169,115.05,512.00,268.04,276.73,549.91,121.05
104576,CPU1T,169,101.57,512.00,264.99,273.76,530.09,338.66
104685,CPU1T,170,101.94,512.00,252.31,261.11,520.81,283.86
104790,CPU1T,170,112.58,512.00,251.15,259.92,531.13,104.29
104898,CPU1T,170,112.89,512.00,251.17,259.92,531.34,120.77
105005,CPU1T,170,112.96,512.00,251.18,259.92,531.34,121.11
105114,CPU1T,170,113.56,512.00,290.24,298.96,563.69,229.38
105222,CPU1T,171,113.90,512.00,275.23,283.95,555.09,324.69
105330,CPU1T,171,124.53,512.00,276.40,285.13,568.08,101.78
105436,CPU1T,171,124.84,512.00,276.42,285.13,568.29,141.29
105548,CPU1T,171,124.91,512.00,276.44,285.13,568.04,107.47
105661,CPU1T,171,111.41,512.00,288.30,296.91,570.83,239.33
105769,CPU1T,172,111.78,512.00,243.05,251.48,511.91,294.21
105875,CPU1T,172,122.45,512.00,251.17,259.92,540.63,160.93
105984,CPU1T,172,122.76,512.00,251.19,259.92,540.82,129.02
106092,CPU1T,172,122.83,512.00,251.20,259.92,540.82,110.36
106200,CPU1T,172,122.91,512.00,251.21,259.92,540.56,130.64
106306,CPU1T,172,123.53,512.00,266.76,275.51,555.09,318.28
106414,CPU1T,173,129.71,512.00,276.42,285.13,573.34,296.32
106521,CPU1T,173,102.43,512.00,225.96,234.71,496.63,205.75
106629,CPU1T,173,102.50,512.00,225.98,234.71,496.63,102.33
106737,CPU1T,173,102.57,512.00,225.99,234.71,496.37,101.26
106845,CPU1T,173,103.19,512.00,265.06,273.76,527.46,316.36
106954,CPU1T,174,103.57,512.00,250.05,258.74,519.55,303.70
107062,CPU1T,174,114.47,512.00,251.21,259.92,533.24,129.19
107170,CPU1T,174,114.54,512.00,251.23,259.92,533.24,120.23
107281,CPU1T,174,114.61,512.00,251.24,259.92,532.86,99.47
107391,CPU1T,174,115.17,512.00,263.40,271.70,544.14,235.75
107498,CPU1T,175,115.73,512.00,255.16,263.82,534.64,318.45
107606,CPU1T,175,111.49,512.00,265.22,273.94,539.00,259.20
107718,CPU1T,175,111.59,512.00,225.97,234.71,505.98,142.13
107827,CPU1T,175,111.67,512.00,225.99,234.71,505.98,101.25
107935,CPU1T,175,111.78,512.00,226.01,234.71,505.73,120.54
108041,CPU1T,175,112.63,512.00,265.06,273.76,543.99,319.43
108145,CPU1T,176,118.87,512.00,251.20,259.92,535.05,298.39
108253,CPU1T,176,123.67,512.00,251.22,259.92,542.48,111.69
108360,CPU1T,176,123.70,512.00,251.24,259.92,542.48,102.15
108469,CPU1T,176,123.78,512.00,251.24,259.92,542.23,100.98
108577,CPU1T,176,124.64,512.00,263.04,271.70,555.17,288.13
108683,CPU1T,177,125.01,512.00,268.34,276.66,547.12,300.20
108788,CPU1T,177,102.20,512.00,225.97,234.71,496.55,238.11
108894,CPU1T,177,102.27,512.00,225.98,234.71,496.55,113.13
109001,CPU1T,177,102.35,512.00,226.00,234.71,496.56,102.79
109109,CPU1T,177,102.69,512.00,226.17,234.71,496.52,129.59
109216,CPU1T,177,103.28,512.00,265.07,273.76,536.04,309.06
109324,CPU1T,178,109.56,512.00,251.21,259.92,528.05,305.21
109432,CPU1T,178,114.33,512.00,251.23,259.92,532.95,111.37
109540,CPU1T,178,114.37,512.00,251.25,259.92,532.95,111.63
109646,CPU1T,178,114.71,512.00,251.27,259.92,532.95,122.13
109752,CPU1T,178,115.29,512.00,278.49,287.18,560.59,293.32
109863,CPU1T,179,115.67,512.00,285.95,294.60,559.45,269.46
109970,CPU1T,179,108.04,512.00,225.99,234.71,502.47,168.60
110076,CPU1T,179,108.18,512.00,226.00,234.71,502.47,112.48
110186,CPU1T,179,108.44,512.00,226.02,234.71,502.43,118.48
110293,CPU1T,179,108.54,512.00,226.02,234.71,502.41,167.93
110400,CPU1T,179,109.10,512.00,241.58,250.30,513.07,309.38
110510,NNAPI,1,115.35,512.00,264.84,273.53,538.00,354.60
110616,NNAPI,1,120.36,512.00,264.87,273.53,546.76,85.23
110718,NNAPI,1,120.97,512.00,292.10,300.79,566.74,68.63
110819,NNAPI,2,127.19,512.00,301.34,309.98,580.08,157.93
110920,NNAPI,2,102.20,512.00,236.98,245.67,503.58,88.67
111022,NNAPI,2,102.79,512.00,276.06,284.71,531.75,98.52
111123,NNAPI,3,103.53,512.00,247.97,256.61,511.53,137.94
111225,NNAPI,3,114.16,512.00,249.14,257.79,525.93,98.80
111326,NNAPI,3,114.23,512.00,249.16,257.79,527.61,59.29
111428,NNAPI,4,115.12,512.00,266.17,274.41,535.67,146.87
111530,NNAPI,4,108.03,512.00,226.08,234.71,500.42,127.93
111633,NNAPI,4,108.37,512.00,226.10,234.71,501.79,125.64
111736,NNAPI,4,108.95,512.00,265.18,273.76,539.59,164.86
111842,NNAPI,5,119.85,512.00,251.32,259.92,534.41,142.34
111946,NNAPI,5,119.93,512.00,251.33,259.92,531.02,86.21
112048,NNAPI,5,120.52,512.00,263.40,271.70,537.92,97.77
112151,NNAPI,6,121.29,512.00,268.39,276.64,526.85,184.41
112255,NNAPI,6,102.23,512.00,241.41,250.04,516.55,172.88
112358,NNAPI,6,102.30,512.00,241.43,250.04,514.29,87.97
112459,NNAPI,6,102.89,512.00,280.50,289.08,548.18,98.83
112560,NNAPI,7,109.29,512.00,280.26,288.85,556.23,188.00
112661,NNAPI,7,114.29,512.00,280.28,288.85,564.20,88.69
112764,NNAPI,7,114.88,512.00,307.52,316.11,586.72,87.66
112865,NNAPI,8,92.07,512.00,250.64,258.92,504.77,187.43
112967,NNAPI,8,102.70,512.00,264.15,272.70,535.85,88.82
113068,NNAPI,8,102.77,512.00,264.16,272.70,536.41,108.73
113171,NNAPI,8,103.63,512.00,279.72,288.29,548.05,116.44
113272,NNAPI,9,114.73,512.00,303.00,311.52,590.13,177.63
113374,NNAPI,9,114.80,512.00,303.02,311.52,587.97,88.62
113476,NNAPI,9,91.61,512.00,278.48,287.01,534.80,117.99
113577,NNAPI,10,97.76,512.00,264.17,272.70,529.02,207.47
113680,NNAPI,10,102.79,512.00,264.19,272.70,537.14,77.51
113781,NNAPI,10,103.38,512.00,303.27,311.75,563.55,98.65
113883,NNAPI,11,103.84,512.00,301.89,310.33,572.28,166.92
113985,NNAPI,11,114.48,512.00,303.05,311.52,586.48,98.73
114086,NNAPI,11,115.07,512.00,314.71,323.20,597.38,108.37
114188,NNAPI,12,92.05,512.00,250.76,259.22,501.61,186.99
114290,NNAPI,12,102.68,512.00,264.22,272.95,536.46,88.05
114393,NNAPI,12,103.30,512.00,276.16,284.73,540.00,87.14
114503,NNAPI,13,103.84,512.00,305.68,314.38,566.51,145.99
114604,NNAPI,13,114.47,512.00,303.08,311.77,585.53,108.34
114707,NNAPI,13,115.32,512.00,315.02,323.54,593.24,38.87
114808,NNAPI,14,91.79,512.00,266.86,275.57,507.33,207.51
114910,NNAPI,14,102.42,512.00,264.25,272.95,535.00,88.35
115021,NNAPI,14,103.01,512.00,276.26,284.73,542.71,81.23
115123,NNAPI,15,103.59,512.00,305.71,314.38,559.38,177.26
115224,NNAPI,15,114.48,512.00,303.11,311.77,586.82,88.48
115327,NNAPI,15,115.04,512.00,303.10,311.77,585.79,48.73
115430,NNAPI,16,91.81,512.00,250.80,259.18,486.03,136.43
115531,NNAPI,16,102.44,512.00,264.28,272.95,535.06,148.34
115632,NNAPI,16,102.78,512.00,264.30,272.95,533.34,68.85
115733,NNAPI,16,103.43,512.00,279.86,288.54,547.49,108.97
115837,NNAPI,17,114.55,512.00,303.14,311.77,588.60,145.11
115938,NNAPI,17,114.59,512.00,303.15,311.77,586.67,108.05
116040,NNAPI,17,91.64,512.00,278.62,287.26,538.41,98.24
116142,NNAPI,18,102.99,512.00,264.31,272.95,539.76,176.11
116245,NNAPI,18,103.07,512.00,264.32,272.95,535.13,58.70
116346,NNAPI,18,103.66,512.00,303.41,312.00,570.69,98.85
116447,NNAPI,19,110.06,512.00,303.16,311.77,580.14,178.00
116548,NNAPI,19,114.82,512.00,303.18,311.77,587.53,69.09
116652,NNAPI,19,91.55,512.00,342.26,350.81,598.03,86.89
116753,NNAPI,20,97.98,512.00,264.33,272.95,525.39,177.29
116855,NNAPI,20,102.74,512.00,264.35,272.95,535.57,69.15
116959,NNAPI,20,103.33,512.00,276.36,284.73,540.18,66.81
117061,NNAPI,21,103.90,512.00,289.68,297.96,556.13,167.23
117164,NNAPI,21,114.77,512.00,303.21,311.77,587.04,97.28
117266,NNAPI,21,114.85,512.00,303.22,311.77,587.95,68.32
117369,NNAPI,22,101.73,512.00,262.77,271.33,509.89,136.33
117471,NNAPI,22,112.39,512.00,278.44,287.03,561.41,137.01
117572,NNAPI,22,112.46,512.00,278.45,287.03,560.76,49.34
117677,NNAPI,23,113.71,512.00,303.78,312.03,566.46,144.16
117778,NNAPI,23,102.22,512.00,239.63,248.21,513.10,167.53
117880,NNAPI,23,102.29,512.00,239.64,248.21,512.64,78.77
117982,NNAPI,24,103.35,512.00,265.01,273.25,517.00,136.79
118083,NNAPI,24,113.98,512.00,278.49,287.03,561.27,128.41
118186,NNAPI,24,114.33,512.00,278.50,287.03,562.17,68.04
118287,NNAPI,25,115.41,512.00,303.87,312.16,571.32,158.22
118392,NNAPI,25,106.86,512.00,239.70,248.32,516.79,133.76
118495,NNAPI,25,106.93,512.00,239.71,248.32,517.70,77.22
118598,NNAPI,26,108.02,512.00,265.02,273.32,522.97,146.03
118701,NNAPI,26,118.89,512.00,278.55,287.13,565.76,116.97
118802,NNAPI,26,118.96,512.00,278.57,287.13,567.53,59.01
118904,NNAPI,27,119.98,512.00,303.88,312.14,575.38,147.75
119008,NNAPI,27,102.23,512.00,239.73,248.32,515.70,144.23
119110,NNAPI,27,102.30,512.00,239.74,248.32,513.39,107.60
119213,NNAPI,27,103.13,512.00,278.83,287.36,544.41,107.24
119314,NNAPI,28,109.22,512.00,278.58,287.13,554.34,178.02
119417,NNAPI,28,114.01,512.00,278.60,287.13,562.84,67.71
119519,NNAPI,28,114.60,512.00,317.68,326.18,593.06,98.09
119620,NNAPI,29,120.73,512.00,317.43,325.95,603.91,168.23
119722,NNAPI,29,107.12,512.00,239.77,248.32,517.14,98.57
119825,NNAPI,29,107.74,512.00,267.01,275.58,543.27,87.28
119926,NNAPI,30,108.21,512.00,276.54,285.06,551.20,178.01
120027,NNAPI,30,118.84,512.00,278.62,287.13,566.04,79.12
120130,NNAPI,30,119.47,512.00,290.63,298.91,576.54,77.72
120231,NNAPI,31,119.95,512.00,320.09,328.56,605.05,187.81
120332,NNAPI,31,102.23,512.00,239.80,248.32,511.63,128.47
120437,NNAPI,31,102.81,512.00,251.81,260.10,520.08,76.29
120538,NNAPI,32,103.04,512.00,281.26,289.75,539.86,177.89
120640,NNAPI,32,113.67,512.00,278.65,287.13,560.65,88.74
120746,NNAPI,32,114.53,512.00,290.54,298.91,572.13,56.23
120849,NNAPI,33,115.05,512.00,315.43,323.87,605.12,185.59
120951,NNAPI,33,106.86,512.00,239.83,248.32,516.44,107.75
121060,NNAPI,33,107.48,512.00,252.03,260.10,524.04,100.76
121162,NNAPI,34,107.70,512.00,265.16,273.33,530.38,216.67
121264,NNAPI,34,118.56,512.00,278.69,287.13,566.53,136.68
121366,NNAPI,34,118.64,512.00,278.70,287.13,567.43,68.99
121467,NNAPI,35,119.66,512.00,304.04,312.17,576.79,167.29
121569,NNAPI,35,102.23,512.00,239.86,248.32,513.42,137.91
121672,NNAPI,35,102.56,512.00,239.87,248.32,512.47,97.03
121773,NNAPI,35,103.28,512.00,243.80,252.22,511.13,118.33
121874,NNAPI,36,113.92,512.00,278.72,287.13,563.32,158.33
121976,NNAPI,36,113.99,512.00,278.73,287.13,562.67,78.93
122077,NNAPI,37,114.74,512.00,304.04,312.13,567.49,127.61
122179,NNAPI,37,107.13,512.00,239.89,248.32,518.73,167.17
122281,NNAPI,37,107.20,512.00,239.91,248.32,516.80,58.88
122383,NNAPI,37,107.84,512.00,255.48,263.91,527.83,98.45
122484,NNAPI,38,118.65,512.00,278.75,287.13,568.39,157.71
122586,NNAPI,38,118.72,512.00,278.76,287.13,567.62,97.71
122688,NNAPI,38,119.55,512.00,317.84,326.18,603.90,98.40
122791,NNAPI,39,102.23,512.00,239.92,248.57,513.39,203.53
122894,NNAPI,39,102.30,512.00,239.94,248.57,513.24,77.99
122996,NNAPI,39,102.90,512.00,279.01,287.61,549.83,78.62
123097,NNAPI,40,113.75,512.00,278.77,287.38,564.44,167.98
123198,NNAPI,40,114.12,512.00,278.79,287.38,560.67,88.89
123299,NNAPI,40,114.70,512.00,317.87,326.43,594.33,79.18
123400,NNAPI,41,120.82,512.00,317.62,326.20,604.52,178.06
123501,NNAPI,41,106.86,512.00,239.95,248.57,516.68,108.79
123604,NNAPI,41,107.48,512.00,279.03,287.61,544.10,77.84
123705,NNAPI,42,108.28,512.00,278.79,287.38,553.46,178.16
123806,NNAPI,42,118.91,512.00,278.81,287.38,566.14,69.13
123911,NNAPI,42,119.50,512.00,291.00,299.16,571.97,85.67
124012,NNAPI,43,120.00,512.00,304.16,312.68,583.21,168.17
124114,NNAPI,43,102.23,512.00,239.98,248.82,512.36,127.93
124224,NNAPI,43,103.08,512.00,252.24,260.60,518.21,54.61
124325,NNAPI,44,103.29,512.00,265.19,273.85,531.91,177.54
124428,NNAPI,44,113.95,512.00,278.84,287.63,561.50,87.39
124531,NNAPI,44,114.51,512.00,290.78,299.41,571.23,58.27
124632,NNAPI,45,115.05,512.00,320.30,329.06,597.67,187.90
124734,NNAPI,45,107.13,512.00,240.01,248.82,517.34,118.39
124835,NNAPI,45,107.74,512.00,251.96,260.60,521.70,98.66
124936,NNAPI,46,108.24,512.00,265.10,273.86,537.83,187.65
125038,NNAPI,46,118.87,512.00,278.86,287.63,565.67,108.62
125139,NNAPI,46,118.95,512.00,278.88,287.63,567.86,59.23
125243,NNAPI,47,120.23,512.00,304.19,312.64,574.29,173.61
125344,NNAPI,47,102.24,512.00,240.03,248.82,510.84,158.07
125446,NNAPI,47,102.31,512.00,240.05,248.82,513.30,48.92
125548,NNAPI,48,103.35,512.00,265.40,273.86,516.49,128.11
125649,NNAPI,48,113.99,512.00,278.89,287.63,560.93,148.15
125750,NNAPI,48,114.33,512.00,278.91,287.63,563.08,78.87
125851,NNAPI,49,115.38,512.00,304.27,312.69,566.06,128.33
125954,NNAPI,49,108.07,512.00,240.06,248.82,516.75,156.13
126055,NNAPI,49,108.14,512.00,240.08,248.82,519.41,79.12
126157,NNAPI,50,109.16,512.00,264.13,272.44,524.25,186.84
126258,NNAPI,50,120.06,512.00,276.50,285.21,565.92,118.59
126362,NNAPI,50,120.13,512.00,276.51,285.21,564.38,57.93
126463,NNAPI,51,121.02,512.00,300.99,309.28,574.08,148.33
126565,NNAPI,51,102.23,512.00,238.43,247.16,510.69,166.63
126668,NNAPI,51,102.30,512.00,238.45,247.16,511.59,38.63
126770,NNAPI,52,103.43,512.00,247.47,256.09,497.27,108.00
126871,NNAPI,52,114.07,512.00,262.26,270.93,546.64,148.08
126973,NNAPI,52,114.14,512.00,262.27,270.93,544.71,68.81
127074,NNAPI,52,114.73,512.00,281.72,290.42,560.08,98.63
127176,NNAPI,53,108.07,512.00,238.43,247.13,518.59,176.92
127279,NNAPI,53,108.41,512.00,238.44,247.13,517.82,67.92
127381,NNAPI,53,108.99,512.00,277.52,286.17,554.46,88.68
127482,NNAPI,54,120.02,512.00,275.58,284.23,567.86,167.58
127584,NNAPI,54,120.09,512.00,275.59,284.23,565.78,98.53
127685,NNAPI,54,120.68,512.00,314.67,323.27,602.22,88.55
127787,NNAPI,55,102.24,512.00,238.49,247.16,513.88,187.48
127889,NNAPI,55,102.31,512.00,238.50,247.16,511.69,78.52
127991,NNAPI,55,102.90,512.00,277.58,286.20,547.43,98.07
